Image Caption,Image URL
Những nghệ sĩ Việt chiến thắng bệnh ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/22/veve-1360-x-241-1600749741880.jpg
Điều quý ông cần biết để tránh ung thư tiền liệt tuyến,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/06/22/ungthutuyentienliet-10-1592813536402.jpg
"Bị viêm dạ dày, cần ăn gì để phòng ngừa nguy cơ khởi phát ung thư?",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/21/stomachache-740-x-400-1600697577268.jpg
"Người đàn ông xuất tinh ra máu, hốt hoảng đi khám được chẩn đoán mắc ung thư",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/10/09/nguoidanongxuattinhramauhoanghondikhambacsiduocchandoanmacungthu-21599719319303-width-640-height-491-1602239778977.jpg
"Vợ bị ung thư sau cái chết của chồng, bác sĩ tiết lộ nguyên nhân",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/10/09/vobiungthuvusaucaichetcuachongbacsitietlonguyennhangaybenhkhienaicungbatngo-58159918526644-width-1080-height-720-1602240625883.jpg
Đau rát khi xuất tinh có thể là dấu hiệu của loại ung thư nguy hiểm,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/20/painfulejaculation-1600596582930.jpg
Gia đình 4 người bị ung thư do 1 loại chất độc thường có trong nhà bếp,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/10/09/1599450430845-thumbnailwidth-640-height-480-schemaarticle-1602240384554.jpg
"Nghiện rượu, thuốc lào, người đàn ông mắc 2 bệnh ung thư cùng lúc",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/05/14/ungthudaday-1-1589468785980.jpg
Ho dai dẳng và đau vùng lưng dưới: Nguy cơ ung thư phổi,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/14/electricbackpainshutterstock-679224700-1600098531165.jpg
Dấu hiệu điển hình nhất của các bệnh ung thư phổ biến,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/17/womancoughsickillcoldfever-1600338098360.jpg
Thử nghiệm chỉnh sửa gene để điều trị bệnh ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/04/20/genedocx-1555718674759.jpeg
Khám phá ra cách ngăn chặn ung thư di căn,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/05/09/ungthu-1-docx-1557358856999.jpeg
Các dấu hiệu cảnh báo ung thư dạ dày bạn không nên bỏ qua,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/01/12/ungthudaday-1-1578836452877.jpg
Phòng ung thư vừa tiết kiệm vừa hiệu quả cao hãy chọn bắp cải tím,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/19/20200919164521-1600508734467.png
Có những dấu hiệu này hãy nghĩ đến ung thư tụy,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/19/1-1600527548350.jpg
Ung thư thực quản được điều trị như thế nào?,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/13/i-stock-1069315710-1600008356701.jpg
Căn bệnh ung thư tụy cố nhạc sĩ Phó Đức Phương mắc phải nguy hiểm thế nào?,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/19/20190913141203357532-sanglocungthutuymax-800-x-800-1600506686270.jpg
Những thực phẩm hàng đầu để ngăn ngừa mầm mống ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/18/c-672-c-03-c-737-a-9-a-24-c-36-b-1553154033847974239221-1600442517514.jpg
20 dấu hiệu cho thấy tuyến tụy của bạn đang “kêu cứu”,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/18/tuyen-tuy-1600439207041.jpg
"Cắt bỏ khối u tuyến giáp phức tạp, xâm lấn vào khí quản, thực quản",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/19/ungthugiap-16003585910821244415928-crop-1600358602345883797637-1600523933510.jpg
Phát hiện thêm tác dụng chống ung thư của cà phê,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/19/ca-phe-1600472856622.jpg
Loại ung thư da nào khó điều trị nhất?,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/17/hacto-1537366997696474290327-1600334782003.jpg
Đau do ung thư có thể kiểm soát được,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/19/bnungthu-1600524076820.jpg
Phát triển phương pháp không phẫu thuật để tiêu diệt các tế bào ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/02/26/ung-thu-1582675582677.jpg
Hạt nano vàng phát hiện tín hiệu từ tế bào ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/03/03/nanodocx-1583222286298.jpeg
Đau thượng vị- dấu hiệu “đỏ” cảnh báo ung thư dạ dày hay bị bỏ qua,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/05/14/ungthudaday-1-1589468785980.jpg
"Sờ thấy hạch ở cổ, có phải đã mắc ung thư tuyến giáp?",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/17/uongnuoccungnghendauhieucanhbaoungthuthucquanungthuthucquan-1592192329969-width-1200-height-800-1600353693193.jpeg
Xạ hình xương - Phương pháp chẩn đoán ung thư di căn xương,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/17/hinhanhdican-1600334032598316998547-1600354204121.jpg
Đa số phụ nữ không biết các triệu chứng ung thư quan trọng này,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/17/da-so-1600346724767.jpg
"Phát hiện ung thư giai đoạn cuối ở tuổi 40, dù thường xuyên tập thể dục",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/16/lungcancerthefacts-1600251151333.jpg
Sử dụng “học máy” có thể phát hiện sớm ung thư phổi,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/03/27/ungthudocx-1585265188151.jpeg
Những sự thật bất ngờ về khả năng chống ung thư của nước trà,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/15/green-tea-linked-with-a-longer-and-healthier-life-1600148400050.jpg
Phẫu thuật bắc cầu mạch vành “sống” trên bệnh nhân ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/16/mo-tim-1-1600253781374.jpg
Rượu làm tăng nguy cơ ung thư vú ở phụ nữ,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/06/21/ungthudocx-1561072550287.png
Công nghệ tia laser mới có thể “tiêu diệt” các tế bào ung thư máu,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/06/14/ungthu-2-docx-1560471573756.jpeg
Bất ngờ với cách phòng bệnh ung thư đường ruột,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/06/20/sua-chua-1560988659871.jpg
Xét nghiệm nước tiểu có thể giúp phát hiện ung thư tuyến tiền liệt sớm,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/06/27/xetnghiepdocx-1561592444948.jpeg
Bốn bất thường sau bữa ăn cảnh báo ung thư dạ dày,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/13/bon-bat-thuong-sau-bua-an-canh-bao-ung-thu-da-day-1-1600009646655.jpg
Thiếu ngủ làm tăng nguy cơ ung thư như thế nào?,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/15/145010161231-matngu-1600185970457.jpg
"Sợ lãng phí thức ăn, thường xuyên ăn uống kiểu này, người mẹ 3 con bị ung thư đại trực tràng",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/10/09/1600222858349-thumbnailwidth-640-height-480-1602239364964.jpg
"Danh ca Ý Lan: ""Tôi từng nghĩ mình sắp chết""",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/10/02/ylan-1601626324063.png
"Chàng trai 27 tuổi bị ung thư gan, một thói quen trước khi đi ngủ đã làm hại anh",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/10/chang-trai-27-tuoi-bi-ung-thu-gan-va-khong-the-phau-thuat-bac-si-noi-rang-mot-thoi-quen-truoc-khi-di-ngu-da-lam-hai-anh-1-1599754807427.jpg
Vitamin C liều cao giúp chiến đấu với bệnh ung thư máu,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2017/vitamin-1503102850893.jpg
Hạn chế khô miệng trong xạ trị ung thư vùng đầu - cổ,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/10/khomieng-1-1599754654200.jpg
"Loại ""vua trái cây"" luôn sẵn có ở chợ Việt là khắc tinh của ung thư",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/14/thinkstock-photos-513950824-w-1600100545496.jpg
Bé gái 8 tuổi được ghép tế bào gốc tự thân thành công,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/14/fbimg-1600079355091-1600079580308.jpg
Du hành vào vũ trụ không làm tăng nguy cơ ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/07/10/duhanhdocx-1562715465795.jpeg
Thuốc trào ngược dạ dày có thể làm tăng nguy cơ phát triển ung thư dạ dày,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/09/30/ungthu-1-docx-1569799071541.jpeg
Trí tuệ nhân tạo có thể chẩn đoán ung thư hiệu quả như con người,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/09/27/a-idocx-1569541248240.jpeg
"Vì sao hệ miễn dịch ""bất lực"" trước tế bào ung thư?",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/13/ezgifcomvideotogif-221592450826152-1600009317085.gif
"Vì sao người thừa cân, béo phì dễ mắc nhiều bệnh ung thư?",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/13/cancertop-703701-1600008761406.jpg
Đàn ông bị ung thư vú có tỷ lệ sống thấp hơn phụ nữ,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/10/06/dan-ong-bi-ung-thu-vu-co-ty-le-song-thap-hon-phu-nudocx-1570320836379.jpeg
Một số vi khuẩn đường ruột có thể làm tăng nguy cơ ung thư ruột,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/11/05/ruotdocx-1572909919562.jpeg
Xét nghiệm máu phát hiện sớm ung thư phổi,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/10/09/ungthuphoi-1602235930356.jpg
"Đâu là ""giai đoạn vàng"" để chiến thắng ung thư trên mặt trận tâm lý?",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/10/whatcancerpatientsreallywanttohear-1599732181967.png
Đi khám khàn tiếng cô gái 28 tuổi sốc khi biết bị ung thư tuyến giáp di căn,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/13/photo-15325049655771532504965577700895499-1599970398854.jpg
"""Giải mã"" loại virus gây nên căn bệnh ung thư nguy hiểm ở phụ nữ",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/12/201905140900130751394-eb-virus-hp-vtunhimax-1800-x-1800-1599882477640.jpg
Giun tròn ký sinh có thể phát hiện ra người mắc bệnh ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/03/02/no-1-docx-1583107529197.png
Kỹ thuật tạo ra vật liệu nano giúp phát hiện sớm ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/03/04/nano-11-docx-1583278136566.jpeg
Các nhà khoa học chữa khỏi hoàn toàn một loại ung thư ở chuột,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/03/11/ung-thu-1583882947081.jpg
Các nhà khoa học chế ra thuốc chữa ung thư từ nọc độc bọ cạp,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/07/08/bo-cap-1594181007140.jpg
Góc nhìn đẹp đẽ về cuộc đời của chàng thanh niên 31 tuổi bị ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/11/3-1599819873425.jpg
4 nguyên tắc phòng ngừa ung thư thực quản từ mâm cơm hàng ngày,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/12/healthy-eatingtrongtiepthi-1599843900058.jpg
Tìm ra phương thức hiệu quả để trừ diệt tế bào ung thư?,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/03/19/ung-thu-1584581690562.jpg
Nấm ma thuật có thể hỗ trợ đối với bệnh nhân ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/01/14/ungthu-3-docx-1578961340042.jpeg
Phát hiện “thần dược” có thể quét sạch ung thư cổ tử cung,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/04/05/ungthu-1-docx-1586064060920.jpeg
"Trẻ hóa bệnh người già: Mới 9, 10 tuổi đã tắc ruột vì ung thư đại trực tràng",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/09/begai-12-tuoimacungthudaitructrangbaodongbenhngaycangtrehoahinhanh-025473819-1599668364862.jpg
Trung Quốc phát triển mô hình dự đoán ung thư trực tràng,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/09/jiss-20170049-fig-00215993948785651394690728-1599668144630.jpg
Đã mãn kinh đột nhiên xuất huyết âm đạo coi chừng ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/10/ung-thu-2-1599717543653.jpg
Thuốc lá điện tử tăng nguy cơ ung thư phổi,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/10/lunginjurywidetall-1599725634990.jpg
Mức độ hoạt động thể chất mỗi ngày để giảm nguy cơ ung thư đại tràng,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/10/hoat-dong-the-chat-1599709946346.jpg
"Không có khối u để cắt bỏ, bác sĩ điều trị ung thư máu như thế nào?",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/05/radiotherapyherohero-1599315639542.jpg
Đâu là loại ung thư dễ điều trị nhất?,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/07/20191210130254454554-ungthuda-15278292-max-1800-x-1800-1599476973847.jpg
Ung thư vú ảnh hưởng thế nào tới sinh hoạt tình dục?,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/10/13/chua-tri-tan-goc-te-bao-ung-thu-vudocx-1570955413075.jpeg
Nhà vệ sinh thông minh giúp phát hiện… bệnh ung thư và suy thận,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/04/08/wcdocx-1586303951475.jpeg
Các nhà khoa học Nga thử nghiệm virus có thể tiêu diệt tế bào ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/06/21/ungthudocx-1592700124561.jpeg
Những sự thật bố mẹ cần biết về ung thư ở trẻ em,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/08/20200908111326-1599580421394.png
Tái tạo “biểu tượng nữ tính” cho bệnh nhân ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/08/phau-thuat-tai-tao-vu-sau-dieu-tri-ung-thu-1599530794306.jpg
Các nhà khoa học đã tạo ra một loại thuốc tiêu diệt tế bào ung thư vú,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/07/20/ung-thu-vu-1595243771429.jpg
4 thói quen giúp tránh xa loại ung thư phổ biến ở người Việt,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/07/whatisagrain-1599474908864.jpg
Phát hiện được các khối u ung thư có khả năng tự bảo vệ mạnh mẽ chống virus,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/06/02/ung-thu-1591062586505.jpg
Các hạt nano tấn công điểm yếu của tiêu thể tế bào ung thư,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/07/23/cac-hat-nano-tan-cong-diem-yeu-cua-tieu-the-te-bao-ung-thudocx-1595462051160.jpeg
Điều chế được loại thuốc mới chống ung thư?,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/08/ung-thu-1599523181358.jpg
2 loại dưỡng chất giúp phòng ngừa hiệu quả ung thư tuyến tụy,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/07/20190718073549261651-vitaminb-61-max-800-x-800-1599478971517.jpg
4 dấu hiệu cảnh báo khối u di căn não cần lưu ý,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/06/getty-images-862018330-1599387574191.jpg
"Ung thư đại tràng, nói 1.000 lần ""ăn nhiều rau ít thịt"" vẫn không thừa",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2019/11/12/4-trieu-chung-tren-co-the-canh-bao-ung-thu-dai-trang-ghe-tham-4-1573542985127.jpg
"Thay đổi nhỏ trong lối sống, biến chuyển lớn trong dự phòng ung thư",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/13/bon-bat-thuong-sau-bua-an-canh-bao-ung-thu-da-day-2-1600009646658.jpg
Những điều cần biết về ghép tế bào gốc điều trị ung thư máu,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2017/te-bao-goc-1-1494303334949.jpg
"Có những bất thường này ở da bao quy đầu, nam giới nên đi khám",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/06/hepbaoquydau-1599404229820.jpg
3 bệnh ung thư hàng đầu ở nữ giới: Chữa khỏi nếu phát hiện sớm,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/02/27/ungthucotucung-1582814645423.jpg
"Xét nghiệm máu giúp phát hiện ""mầm mống"" ung thư như thế nào?",https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/05/bloodtests-1594460972830-1599318454585.jpg
Mang thai sau khi bị ung thư vú có làm tăng tỉ lệ tái phát bệnh?,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/05/mang-thai-va-sinh-con-sau-khi-bi-ung-thu-vu-co-lam-tang-ti-le-tai-phat-ung-thu-vudocx-1599319139825.jpeg
Mổ cắt u trong tư thế “nửa nằm nửa ngồi” cho người đàn ông chỉ nặng 36kg,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/09/06/20200824114146-ok-1599360463664.jpg
Đèn đường ánh sáng xanh có thể làm tăng nguy cơ… ung thư đại tràng,https://icdn.dantri.com.vn/zoom/480_320/filters:quality(0)/2020/08/02/ungthu-2-docx-1596325320688.jpeg
